rackTotCnt,stationName,parkingBikeTotCnt,shared,stationLatitude,stationLongitude,stationId
8,4620. 삼각지역 14번 출구 앞(교통섬),18,225,37.53528595,126.97408295,ST-2451
12,4621. 남산도서관 앞,0,0,37.55240631,126.98201752,ST-3054
6,4622. 한강중학교 앞 버스정류장,3,50,37.52515030,126.99208832,ST-2452
10,4623. 라인프랜즈이태원점 앞,1,10,37.53453064,126.99619293,ST-2453
8,4625. 용산공원갤러리앞,4,50,37.53932190,126.97319031,ST-2469
7,4627. 효창공원앞역 5번출구 옆,4,57,37.53851318,126.96355438,ST-2455
8,4629. 한강초교보도육교 앞,2,25,37.52544022,126.96459961,ST-2456
6,4632. 용산 푸르지오 파크타운 1단지 앞,7,117,37.52529526,126.99583435,ST-2880
16,4633. 센트럴파크타워 앞,1,6,37.52703476,126.96617889,ST-2924
5,4634. 이태원역 3번 출구,0,0,37.53438950,126.99497223,ST-3056
8,4636. 용산구꿈나무종합타운 앞,0,0,37.53786087,126.96565247,ST-3080
10,4637. 용산시티파크 101동 앞,4,40,37.52469254,126.96822357,ST-3081
10,4638. 청파동삼거리 앞,21,210,37.54733658,126.97038269,ST-3082
10,4639. 동빙고근린공원,8,80,37.51794052,126.98370361,ST-3083
8,4640. 원효로2가 교차로,8,100,37.53577805,126.96221161,ST-3135
10,4641. 아메리칸센터,3,30,37.54039001,126.97349548,ST-3138
10,4642. 용산더프라임아파트 101동 앞,6,60,37.53930283,126.97050476,ST-3159
9,4652. 신사두산위브2차아파트 앞,15,167,37.59931564,126.90759277,ST-2425
10,4653. 불광역 9번 출구 맞은편,3,30,37.61156845,126.93048859,ST-2470
17,4657. 본 서부병원 교차로 사거리,17,100,37.60049438,126.92215729,ST-2775
10,4658. 녹번역1번출구앞,0,0,37.60176849,126.93542480,ST-2776
10,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),21,210,37.59750366,126.91999817,ST-2777
10,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",6,60,37.61326218,126.92786407,ST-2778
10,4665. 응암역3번 출구(서부경찰서 방면),21,210,37.59967041,126.91716003,ST-2779
10,4667. 폭포동입구 교차로,2,20,37.62962723,126.93011475,ST-2780
10,4668. 기자촌사거리 B,1,10,37.63390732,126.93177795,ST-2781
10,4671. 청구성심병원 앞,2,20,37.62087631,126.91979980,ST-2782
10,4672. 준빌딩 앞,3,30,37.62205124,126.91958618,ST-2783
10,4674. 녹번역e편한세상 캐슬 정문 앞,3,30,37.60034561,126.93148041,ST-2785
9,4676. 갈현1동 주민센터,5,56,37.62360764,126.91688538,ST-2824
10,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,31,310,37.59612656,126.91962433,ST-2825
10,4678. 백련산로 녹번센트레빌 ,2,20,37.59954453,126.92653656,ST-2956
6,4681.박석고개(은평소방서) 앞,1,17,37.62794495,126.91976929,ST-3028
10,4683. 은평 성모병원 사거리,5,50,37.63470078,126.91735840,ST-3058
10,4684. 응암2동주민센터 버스정류장(영락중학교 방면),20,200,37.59586716,126.92349243,ST-3076
25,4685. DMC역 5번 출구(수색역 방향),2,8,37.57904816,126.90135193,ST-3095
7,4686. 우물골 근린공원,12,171,37.63406754,126.92539215,ST-3126
9,4687. 역촌센트레빌아파트 101동 앞,3,33,37.60354233,126.90672302,ST-3127
10,4689. 은평서해그랑블아파트앞,9,90,37.61705017,126.90658569,ST-3169
5,4690.은평뉴타운폭포동 힐스테이트4단지,0,0,37.62834167,126.93381500,ST-3201
8,4693. 수색감리교회,26,325,37.58369446,126.89412689,ST-3279
8,4703. 쌍용아파트2단지 정문,0,0,37.58131409,127.01268005,ST-2511
6,4705. 웰니스센터(민방위교육장 앞),0,0,37.57752991,126.98912811,ST-2565
5,4707. 청계3가 사거리,9,180,37.56855774,126.99211884,ST-2513
6,4708. 조계사앞사거리,1,17,37.57218170,126.98283386,ST-2472
8,4710. 자교교회 앞,11,138,37.58114624,126.97123718,ST-2473
10,4711. 올림픽기념 국민생활관 로터리,19,190,37.58983612,126.99934387,ST-2427
7,4713. 현대 뜨레비앙 아파트 앞,8,114,37.57528305,126.99062347,ST-2623
15,4715. 돈의문 박물관 마을,0,0,37.56883621,126.96955109,ST-2923
10,4718. 광화문역 6번출구 옆 A,0,0,37.56993103,126.97643280,ST-3075
15,4719. 종로문화원 건너편,0,0,37.57571411,126.98050690,ST-3090
8,4721. 통인시장 정자,21,263,37.58055878,126.96878815,ST-3354
7,4752. 삼성사이버빌리지아파트,1,14,37.55891418,126.96485901,ST-2624
10,4753. 시청역 10번출구,1,10,37.56284332,126.97261810,ST-2514
10,4760. 서울역 7번출구,1,10,37.55664444,126.97364044,ST-2430
10,4761. 중부경찰서앞사거리 건너편,0,0,37.56474304,126.99095154,ST-2516
10,4762. 국제빌딩,3,30,37.56693268,126.98258209,ST-2517
20,4765. 동대문디자인플라자,11,55,37.56831360,127.00946045,ST-2431
18,4766. 서소문성지역사박물관,14,78,37.56024551,126.96878052,ST-2432
12,4768. 서울도시건축전시관,1,8,37.56701660,126.97683716,ST-2518
10,4772. 중앙일보,0,0,37.56253433,126.97249603,ST-2519
9,4774. 을지로입구역 8번출구,8,89,37.56590271,126.98178101,ST-2520
10,4775. 을지로지하쇼핑센터,6,60,37.56589127,126.98445129,ST-2521
10,4776. 신세계면세점,0,0,37.56027603,126.98139191,ST-2522
8,4777. 약수동 주민센터,0,0,37.55281448,127.00919342,ST-2805
10,4781. 브라운스위트레지던스,13,130,37.56147003,126.96801758,ST-2433
10,4782. 서소문역사공원,2,20,37.56157303,126.96849060,ST-2434
10,4784. 중부경찰서앞 사거리,1,10,37.56459045,126.99076843,ST-2525
8,4785. 롯데시티호텔,0,0,37.56691742,126.98783112,ST-2526
10,4791. 명동역9번 출구,0,0,37.56122589,126.98749542,ST-2527
10,4792. 퇴계로4가 교차로(중구청),8,80,37.56252670,126.99831390,ST-2625
10,4793. 동대문역사문화공원역 5번출구,9,90,37.56430817,127.00647736,ST-2626
8,4794. 서울역 서부교차로(3),14,175,37.55540848,126.96942139,ST-2786
20,4796. 부산은행,3,15,37.56647110,126.97925568,ST-2693
13,4797. KG타워 앞,4,31,37.56339645,126.96894073,ST-2845
10,4798. 황학동롯데캐슬,1,10,37.57162094,127.02204132,ST-2903
5,4800. 필동 삼거리,4,80,37.55969238,126.99648285,ST-3052
5,4801. 충정로역 2호선(엘리베이터 앞),1,20,37.55937576,126.96414185,ST-3053
8,4802. 새우개마을,13,163,37.61571121,127.10104370,ST-2628
5,4803. 상봉2동 주민센터 앞,9,180,37.59285736,127.08060455,ST-2629
8,4804. 동서울농협 앞,12,150,37.59596252,127.08477783,ST-2630
8,4807. 라코지스테이 앞,12,150,37.59432602,127.07846069,ST-2631
8,4808. 신내2동 주민센터 앞,8,100,37.60641098,127.09404755,ST-2632
8,"4809. 동성1,2차 아파트 앞",12,150,37.61022568,127.09628296,ST-2633
10,4811. 한양수자인아파트 앞,16,160,37.58032227,127.09415436,ST-2634
10,4812. 묵동 이마트 앞,35,350,37.61321640,127.07734680,ST-2635
10,4813. 망우지구대,27,270,37.59882736,127.09663391,ST-2636
8,4815. 중랑데시앙플렉스 앞,1,13,37.61755371,127.10399628,ST-2795
10,4819. 면목동 새싹어린이공원 앞,10,100,37.58333206,127.08354950,ST-2846
8,4820. 망우역 2번 출구,9,113,37.60025406,127.09171295,ST-2860
8,4823. 방정환교육지원센터 옆,1,13,37.59780884,127.08844757,ST-2921
7,4824. 상봉신협 앞,29,414,37.59354401,127.08979034,ST-2922
8,4825. 신내동 벽산아파트 후문 앞,21,263,37.60304260,127.10050201,ST-2906
8,4826. 홈플러스 면목점,27,338,37.57984543,127.08242035,ST-2904
20,4827. 신내SK V1센터 앞,4,20,37.61272430,127.11306000,ST-2942
5,4828. 신내동 한살림 중랑지구 앞,23,460,37.60428619,127.09736633,ST-2952
5,4829. 신내동 한살림 중랑지구 건너편,6,120,37.60446167,127.09741211,ST-2953
7,4830. 신내 우디안 111동 앞,13,186,37.61727142,127.10854340,ST-3036
8,4834. 용마복지센터 앞,9,113,37.58686447,127.09532166,ST-2969
7,4835. 망우동 본죽 앞,13,186,37.60064316,127.10404968,ST-3006
15,4836. 양원역 1번 출구,0,0,37.60655212,127.10708618,ST-3023
14,4837. 양원지구 힐데스하임 앞,5,36,37.60924149,127.10620880,ST-3024
7,4838.동원사거리 행복오피스텔 앞,12,171,37.58973694,127.09419250,ST-3025
7,4840. 서울시 북부병원 앞,3,43,37.60405731,127.10725403,ST-3035
15,4841. 중화수경공원,73,487,37.60318375,127.07413483,ST-3168
20,4842. 면목라온프라이빗 아파트,94,470,37.58267593,127.07765961,ST-3233
8,4843. 봉화산역 4번 출구,38,475,37.61738586,127.09078217,ST-3253
10,4845. 신내역금강펜테리움센트럴파크,16,160,37.60910034,127.11160278,ST-3275
7,4846. 상봉동양엔파트 앞,12,171,37.59527206,127.08213043,ST-3345
5,4847. 신내역시티프라디움 앞,5,100,37.61038971,127.10135651,ST-3346
10,4852. 서울복합물류 게이트 1,15,150,37.47600174,127.12310028,ST-2605
10,4854. 가락시장역 2번 출구,1,10,37.49273300,127.11798859,ST-2606
10,4855. 거여5단지 503동 앞,3,30,37.48933029,127.14604950,ST-2607
10,4856. 올림픽공원 서1문 앞,5,50,37.52021790,127.11457062,ST-2608
15,4857. 올림픽공원 장미광장,0,0,37.51275635,127.12629700,ST-2621
15,4859. 잠실나루 나들목,5,33,37.52148438,127.10028076,ST-2609
7,4860. 가락쌍용2차아파트 103동,9,129,37.50226974,127.12195587,ST-2757
10,4862. 성내교 남단,1,10,37.52301788,127.11588287,ST-2756
7,4863. 잠실나들목5,8,114,37.51640320,127.07761383,ST-2728
10,4864. 송파사거리,16,160,37.50205612,127.11054993,ST-2796
5,4865. 한성백제역 1번출구 뒤,27,540,37.51647949,127.11498260,ST-2797
10,4867. 가락대림아파트 앞,4,40,37.50002670,127.11843109,ST-2798
10,4868. 석촌호수 서호 남단,8,80,37.50717163,127.10124207,ST-2833
10,4870. 몽촌토성역 3번 출구,2,20,37.51707840,127.11232758,ST-2876
7,4871. 오금동 대림아파트 정문,3,43,37.51072693,127.13040161,ST-2877
7,4872. 개롱역 3번 출구 뒤,1,14,37.49806213,127.13461304,ST-2878
7,4873. 개롱역사거리 2번 출구,6,86,37.49827194,127.13486481,ST-2915
10,4874. 탄천1교 하부보도,18,180,37.50117111,127.08516693,ST-2916
4,4875. 위례포레샤인13단지,6,150,37.48263550,127.13992310,ST-2917
5,4879. 마천청소년센터,1,20,37.49222183,127.15659332,ST-2936
9,4880. 송파청소년센터,39,433,37.48995972,127.11196136,ST-2957
5,4881. 거여동사거리 송파둘레길 입구,0,0,37.49535751,127.13947296,ST-2937
5,4882. 위례포레샤인18단지 1802동,10,200,37.48868561,127.15226746,ST-2938
10,4883. 위례포레샤인18단지 1812동,7,70,37.48714828,127.15328217,ST-2939
16,4884. H비즈니스파크,3,19,37.48352432,127.11683655,ST-2984
8,4885. 가든파이브 리빙관,3,38,37.47709656,127.12370300,ST-2985
6,4886. 배명고등학교 건너편,16,267,37.49793243,127.09675598,ST-2986
6,4887. 호돌이상가,5,83,37.48633575,127.11374664,ST-2987
10,4888. 둔촌오륜역 2번출구,4,40,37.51869202,127.13906097,ST-2940
14,4889. 마천역 1번 출구 인근②,3,21,37.49455643,127.15081024,ST-2941
10,4891. 위례포레나송파,15,150,37.48455429,127.14919281,ST-3004
14,4892. 성내유수지 체육공원,0,0,37.52597046,127.11820984,ST-3005
6,4893. 문정법조단지12,5,83,37.48627090,127.11476898,ST-2972
6,4895. 송파레이크힐 상가,6,100,37.48641586,127.14205933,ST-2988
10,4896. 송파레이크힐,2,20,37.48688889,127.14169312,ST-2989
15,4897. 잠실주공5단지1,47,313,37.51633453,127.09380341,ST-2991
6,4902. 구역삼세무서 교차로,2,33,37.49524307,127.03937531,ST-2870
6,4903. 신사스퀘어,3,50,37.51916885,127.01897430,ST-3066
10,4905. 강남경찰서,1,10,37.50971985,127.06679535,ST-3079
10,4906. 섬유센터 앞,1,10,37.50767136,127.06017303,ST-3077
5,4907. 극동스포츠 앞,7,140,37.52572250,127.02588654,ST-3078
5,4908. SB타워 앞,0,0,37.52210999,127.03646088,ST-3096
6,4909. 노보텔 앰배서더 앞,4,67,37.50570297,127.02919769,ST-3108
6,4911. 도곡동 골프 로데오거리,5,83,37.49107361,127.03619385,ST-3109
7,4913. 레베쌍트 빌딩 앞,3,43,37.51292038,127.05642700,ST-3111
6,4914. 도심공항타워 앞,0,0,37.50999069,127.05847168,ST-3112
6,4915. 영동중앙교회 버스정류장,0,0,37.49775314,127.03857422,ST-3115
5,4916. 청담역 1번출구,0,0,37.51973724,127.05767822,ST-3164
5,4917. 일원에코파크 주차장,40,800,37.49404526,127.08678436,ST-3179
5,4918. 매봉역 1번출구,12,240,37.48661041,127.04550934,ST-3185
6,4919. 학여울역사거리(은마아파트),12,200,37.49665833,127.06938171,ST-3178
9,4923.수협대치동지점,0,0,37.49861526,127.06831360,ST-3207
8,4924.논현동가구거리,1,13,37.51280975,127.02636719,ST-3208
7,4925. 청담백영빌딩 앞,3,43,37.52390289,127.04660797,ST-3243
10,4926. 대치우성아파트 사거리,1,10,37.50099564,127.06803894,ST-3240
10,4928. 교수마을 입구,0,0,37.48185730,127.10456085,ST-3245
6,4929. 파스쿠찌 청담사거리점 앞,15,250,37.52464676,127.04914856,ST-3254
10,4930. 학여울역 1번출구,15,150,37.49662018,127.07099915,ST-3268
8,4931. 디에이치퍼스티어아이파크 124동 앞,5,63,37.48131943,127.05435181,ST-3307
10,4932. 개포래미안포레스트 130동 맞은편,0,0,37.47748566,127.05743408,ST-3294
5,4933. 디에이치퍼스티어아이파크 159동 앞,4,80,37.47954941,127.06405640,ST-3296
8,4935. 도곡삼성래미안,14,175,37.48920441,127.05106354,ST-3302
8,4936. SK텔레콤(T1) 인근,2,25,37.51263046,127.04283142,ST-3348
5,4937.개포래미안포레스트 126동 앞,3,60,37.47816467,127.05630493,ST-3364
10,4938.LH수서2단지 201동 앞,68,680,37.47955322,127.10666656,ST-3376
5,4951. 강동농협 버스정류소 앞(광채빌라),9,180,37.54796600,127.13516235,ST-3147
5,4952.천호시장 버스정류소 옆,3,60,37.54146576,127.13025665,ST-3209
10,4953. 세양청마루아파트 앞,9,90,37.53346634,127.14050293,ST-3248
15,4954. 신명초등학교 건너편,4,27,37.54004288,127.15074158,ST-3312
5,4956. 암사역사공원역 1번출구,29,580,37.55756760,127.14015961,ST-3352
10,4957. 신명초교 교차로,16,160,37.54043579,127.14839935,ST-3329
10,4958. 고덕래미안힐스테이트 아파트 211동,10,100,37.55949402,127.14512634,ST-3335
10,4959. 암사역사공원역 3번출구,34,340,37.55744553,127.13816833,ST-3336
15,4960.고덕비즈밸리 지식산업센터 A,0,0,37.56491470,127.16025543,ST-3358
10,4962.고덕비즈밸리 디엠스퀘어 앞,6,60,37.56755066,127.16102600,ST-3366
10,4964.암사역사공원역 1번출구 A,9,90,37.55728912,127.13895416,ST-3372
15,4965.고덕비즈밸리 쿠쿠강동빌딩,1,7,37.56579590,127.15960693,ST-3373
25,5052. 마곡역 7번출구,0,0,37.55974579,126.82438660,ST-2871
25,5053. 신마곡벽산블루밍메트로오피스텔앞,47,188,37.57108688,126.80754089,ST-2883
7,5055. 마곡역5번출구앞,0,0,37.55905914,126.82704926,ST-2884
14,5057. 마곡역4번출구,1,7,37.55931091,126.82743835,ST-2886
7,5059. 화곡2동주민센터,36,514,37.53182220,126.85462189,ST-2887
10,5061. 우장산동 가곡어린이공원앞,9,90,37.55545425,126.83751678,ST-2888
15,5064. 양천향교역8번출구,28,187,37.56902695,126.83988190,ST-2943
10,5065. 허준박물관삼거리,8,80,37.56724548,126.85038757,ST-2944
25,5066. 아망떼마곡전시장,4,16,37.55791473,126.83297729,ST-2945
8,5067. 주원 리젠트 앞,26,325,37.55085754,126.87233734,ST-2946
15,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),62,413,37.55676270,126.81869507,ST-2965
10,5072. 김포공항입구 교통섬,8,80,37.56154633,126.80708313,ST-2947
6,5073. 우장산역 헤링턴타워 앞,4,67,37.54661942,126.83623505,ST-2992
10,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",17,170,37.55823517,126.82575989,ST-2993
10,5075. 등촌역 1번출구,9,90,37.55188370,126.86357117,ST-2994
16,5076. 메이필드호텔앞,8,50,37.54926300,126.81674194,ST-3031
10,5078. 왈도강서캠퍼스 앞,35,350,37.55221558,126.87022400,ST-3068
10,5080. 가양역 1번출구,2,20,37.56250763,126.85275269,ST-3084
9,5082. 가양역 7번출구,0,0,37.56019592,126.85491180,ST-3094
10,5084. 강서우체국,22,220,37.56418228,126.84027863,ST-3100
8,5086. 가양테크노타운,16,200,37.56035995,126.86276245,ST-3118
8,5087. 연세강서빌딩,29,363,37.57625198,126.81734467,ST-3129
16,5088. 등촌역 센터스퀘어,10,63,37.55064774,126.86616516,ST-3125
40,5089. LG사이언스파크 E10동,1,3,37.56364822,126.83454132,ST-3128
10,5090. 대상연구소,10,100,37.56980896,126.82857513,ST-3137
8,5091. 보타닉파크타워2,7,88,37.55948639,126.83131409,ST-3145
14,5095. 원당근린공원,27,193,37.55947495,126.84147644,ST-3226
57,5096. LG사이언스파크 E14동,0,0,37.56349564,126.83583069,ST-3251
40,5097. LG사이언스파크 E2동,0,0,37.56381607,126.83208466,ST-3259
20,5098. LG사이언스파크 W4동,0,0,37.56403732,126.82978821,ST-3261
40,5099. LG사이언스파크 E7동,2,5,37.56153488,126.83193970,ST-3260
2,5100. 강서도로사업소,20,1000,37.57331848,126.83007050,ST-3263
5,5151.진넥스베르디엠 앞,19,380,37.54163742,127.09508514,ST-3367
9,5152.이스트폴 105동 방면 입구,11,122,37.53387451,127.08814240,ST-3369
4,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),2,50,37.64805984,127.06239319,ST-3015
10,5305. 대륜E&S 서울지사 앞,17,170,37.64255524,127.06038666,ST-3063
5,5308. 상계신동아아파트,2,40,37.66767883,127.06825256,ST-3097
5,5309. 월계 롯데캐슬아파트 뒤,25,500,37.62514877,127.04993439,ST-3101
9,5310. 목련아파트,4,44,37.64862823,127.06918335,ST-3110
5,5311. 주공601동 상가 노원지하보도 앞,0,0,37.65229416,127.06134796,ST-3116
5,5313. 중계주공2단지 앞,3,60,37.65694046,127.07804871,ST-3123
6,5314. 월계1동주민센터 앞,14,233,37.61985016,127.06310272,ST-3122
5,5315. 불암산역 앞,4,80,37.67073822,127.07962036,ST-3134
5,5317. 공릉동 신도1차 아파트 뒤,60,1200,37.62780762,127.06961823,ST-3167
10,5318. 극동의 푸른별 아파트 뒤(중계4동주민센터 앞),1,10,37.65868759,127.07759094,ST-3149
10,5319. 연해피빌 앞,1,10,37.63645935,127.07276917,ST-3174
18,5320. 국제 스케이트장,17,94,37.63573456,127.10585022,ST-3192
5,5321.불암아파트 앞,5,100,37.66751862,127.07916260,ST-3211
5,5322.노원성당 앞,12,240,37.66450882,127.05270386,ST-3218
13,5323. 하계역 4번출구 앞,6,46,37.63534546,127.06752777,ST-3256
10,5325.상계주공7단지 아파트 앞,6,60,37.65983963,127.05935669,ST-3266
10,5326. 대진고교앞 교차로,2,20,37.63917160,127.07472992,ST-3262
10,5327. 태릉선수촌 앞,15,150,37.63434219,127.10427856,ST-3270
10,5328.롯데캐슬시그니처아파트 앞,5,50,37.66475296,127.07600403,ST-3274
10,5329. 상계주공15단지 1509동 앞,13,130,37.66940308,127.05632019,ST-3278
15,5330. 구립수락노인종합복지관,23,153,37.67125320,127.05474854,ST-3280
5,5331. 공릉동 풍림아파트 112동 앞,31,620,37.62819290,127.06787872,ST-3282
11,5332. 마들역 4번출구,15,136,37.66401672,127.05817413,ST-3287
10,5333. 노원역9번-10번 출구 앞,0,0,37.65655518,127.06359100,ST-3288
5,5334. 화랑대역 3번출구,0,0,37.62063217,127.08383942,ST-3290
13,5335. 하계역 1번 출구,9,69,37.63789749,127.06760406,ST-3289
10,5336. 월계 고등학교 앞,2,20,37.63233185,127.04949951,ST-3292
